id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
67840000,390000,APARTMENT,PENTHOUSE,Flanders,East Flanders,Dendermonde,9260,50.9915303,3.9244037,,133,,,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,MISSING,,MISSING,ELECTRIC,1,
41321000,362000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9337015,4.0555198,,114,,2,2,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
41079000,325000,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2500,51.1486761,4.5749221,2007,100,,3,2,INSTALLED,0,0,1,10,0,0,0,1,GOOD,,MISSING,GAS,1,940
74055000,240000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.642911,5.5900117,,70,,,1,INSTALLED,0,0,1,22,0,0,0,1,AS_NEW,58,A,MISSING,0,
13827000,169000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3189903,3.1439181,1991,60,,3,1,INSTALLED,1,0,0,0,0,0,0,0,AS_NEW,181,B,ELECTRIC,1,699
34396000,524000,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2290,51.2189405,4.7601857,2024,151,478,,3,MISSING,0,0,0,0,0,0,0,0,MISSING,99,A,MISSING,0,
62495000,184000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,6470,,,1971,57,1747,4,2,SEMI_EQUIPPED,0,1,1,29,1,1600,0,1,MISSING,657,G,WOOD,0,466
28800000,460000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.8356193,4.4183858,1955,135,,2,3,MISSING,0,0,1,,0,0,0,0,GOOD,289,F,GAS,1,
21593000,269000,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9060,51.204521,3.793765,1976,159,622,3,4,MISSING,0,0,1,,0,0,0,0,TO_RENOVATE,634,F,FUELOIL,0,746
25678000,250000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1480,50.6897501,4.2141507,,173,295,2,3,MISSING,0,0,0,0,0,0,0,0,MISSING,472,F,FUELOIL,1,1
72230000,995000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3446667,3.2884461,1988,96,,,3,MISSING,0,0,0,0,0,0,0,0,MISSING,168,B,MISSING,0,1026
17998000,205000,HOUSE,BUNGALOW,Flanders,East Flanders,Sint-Niklaas,9170,51.2306665,4.0810821,1997,76,665,,2,HYPER_EQUIPPED,0,0,0,0,0,0,0,0,MISSING,460,E,MISSING,1,302
76248000,559000,HOUSE,VILLA,Flanders,Antwerp,Antwerp,2520,51.1618539,4.6030296,,125,843,4,3,HYPER_EQUIPPED,0,0,1,80,0,0,0,0,JUST_RENOVATED,98,A,GAS,1,
20517000,149000,HOUSE,HOUSE,Wallonia,Liège,Verviers,4910,50.5518029,5.7854463,,190,220,3,3,NOT_INSTALLED,0,0,0,0,0,0,0,1,TO_RENOVATE,605,G,MISSING,1,1264
23873000,285000,HOUSE,HOUSE,Wallonia,Liège,Liège,4400,50.5995778,5.4115667,1800,145,470,3,3,INSTALLED,0,1,1,40,1,265,0,1,JUST_RENOVATED,269,D,GAS,1,461
25324000,305500,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3113475,3.1228161,,96,,,1,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
2561000,375000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9450,50.8826655,3.9841009,2024,125,169,3,2,HYPER_EQUIPPED,0,0,1,,0,0,0,1,AS_NEW,,MISSING,MISSING,1,
28814000,300000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8310,51.2149306,3.2432657,,94,,,3,MISSING,0,0,1,5,0,0,0,0,GOOD,153,B,MISSING,0,
12662000,427500,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2800,51.0011793,4.4838797,2024,126,,3,3,HYPER_EQUIPPED,0,0,1,12,0,0,0,0,MISSING,,MISSING,MISSING,1,
3592000,155000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4360,50.7178388,5.3289114,,110,615,3,2,NOT_INSTALLED,0,0,1,25,1,350,0,1,TO_RENOVATE,773,G,ELECTRIC,1,379
68732000,339000,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.329114,4.9315546,2017,95,,2,2,HYPER_EQUIPPED,0,0,1,20,0,0,0,1,AS_NEW,63,A,GAS,1,
57928000,145000,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Oostend,8400,51.2246711,2.9077608,1995,35,,,0,MISSING,0,0,1,2,0,0,0,0,MISSING,92,A,GAS,1,503
16968000,387450,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1105471,2.644063,2023,91,,,2,MISSING,0,0,1,19,0,0,0,0,GOOD,0,MISSING,MISSING,0,
420000,145000,HOUSE,HOUSE,Wallonia,Namur,Dinant,5500,50.2622499,4.9108703,,86,0,2,3,NOT_INSTALLED,0,0,1,3,0,0,0,1,GOOD,208,C,GAS,1,
60104000,380000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1850607,2.8123708,,101,,,3,INSTALLED,0,0,1,11,0,0,0,0,MISSING,,MISSING,MISSING,0,
42826000,354000,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9450,50.902833,4.0055919,,166,,2,3,MISSING,0,0,0,0,0,0,0,1,MISSING,0,MISSING,MISSING,0,
39058000,275000,APARTMENT,KOT,Flanders,Flemish Brabant,Leuven,3000,,,,18,,2,1,MISSING,1,0,0,0,0,0,0,1,AS_NEW,,MISSING,MISSING,0,
3037000,375000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1898617,2.819388,1964,106,,,2,MISSING,0,0,0,0,0,0,0,1,GOOD,196,B,MISSING,0,
66026000,205000,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Veurne,8670,51.1262805,2.657863,1969,42,,,0,INSTALLED,0,0,0,0,0,0,0,0,TO_BE_DONE_UP,605,F,ELECTRIC,1,639
32881000,848000,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1785,50.951481,4.2325949,1991,315,1577,4,5,MISSING,0,0,0,0,1,1400,1,1,GOOD,98,A,MISSING,1,
37994000,269000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6010,,,1940,228,220,3,5,INSTALLED,0,0,1,15,0,0,0,0,GOOD,417,E,FUELOIL,1,758
54102000,672500,HOUSE,VILLA,Flanders,Limburg,Maaseik,3920,51.2328297,5.3735608,2004,313,1827,4,5,INSTALLED,0,1,1,25,1,,0,0,AS_NEW,125,B,MISSING,1,1524
43000000,495000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.9036588,4.2186916,1999,195,594,3,3,HYPER_EQUIPPED,0,0,1,20,0,0,0,1,AS_NEW,171,B,FUELOIL,1,1261
43606000,299500,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8570,50.8330349,3.4785392,,,,,2,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
40353000,259000,HOUSE,HOUSE,Wallonia,Liège,Huy,4180,50.446535,5.544187,,,0,3,3,MISSING,0,0,0,0,0,0,0,1,GOOD,236,C,FUELOIL,1,255
2875000,275500,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Turnhout,2470,51.2677034,5.0848534,2024,89,,3,2,HYPER_EQUIPPED,0,0,1,12,0,0,0,0,MISSING,,MISSING,MISSING,1,
53314000,260000,APARTMENT,GROUND_FLOOR,Wallonia,Walloon Brabant,Nivelles,1300,50.712943,4.6059198,1960,90,,2,2,MISSING,0,0,0,0,0,0,0,1,GOOD,,D,MISSING,1,885
761000,399000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3370,50.8506522,4.8219068,1969,150,3944,4,2,MISSING,0,0,0,0,0,0,0,0,TO_RENOVATE,1191,F,FUELOIL,1,1287
18336000,3995000,HOUSE,VILLA,Flanders,West Flanders,Brugge,8300,,,1975,396,372,3,4,HYPER_EQUIPPED,0,0,1,,0,0,0,0,AS_NEW,110,B,GAS,1,2251
60896000,229000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8430,51.1687378,2.7869174,2005,74,72,2,2,MISSING,0,0,0,0,1,28,0,0,GOOD,338,D,ELECTRIC,1,565
56171000,295000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.949714,4.0427802,1988,155,142,,3,INSTALLED,0,0,1,4,1,80,0,0,MISSING,285,C,ELECTRIC,1,1083
18270000,275000,APARTMENT,PENTHOUSE,Flanders,East Flanders,Aalst,9500,50.7741011,3.8738888,2013,115,,2,2,INSTALLED,0,1,1,19,0,0,0,1,GOOD,128,B,GAS,1,1014
34717000,269000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4470,50.6006184,5.3621262,1950,174,252,3,3,INSTALLED,0,0,1,10,1,100,0,0,JUST_RENOVATED,,C,MISSING,1,683
66456000,239000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,,,2020,108,,,3,INSTALLED,0,0,1,26,0,0,0,1,AS_NEW,76,A,GAS,1,
16803000,289500,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3583,51.0371716,5.1828654,2024,208,469,3,4,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
31243000,269000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2161754,2.9071657,1965,132,,2,3,INSTALLED,0,0,1,3,0,0,0,0,GOOD,226,C,FUELOIL,1,1070
38832000,415000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1327906,2.673234,2023,79,,1,2,INSTALLED,0,0,1,7,0,0,0,0,GOOD,,A,ELECTRIC,1,
8808000,531000,HOUSE,VILLA,Flanders,Limburg,Hasselt,3582,51.0509344,5.2450945,,179,936,3,3,MISSING,0,0,0,0,0,0,0,1,MISSING,,MISSING,MISSING,0,
73096000,325000,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9120,51.2105639,4.263912,1991,90,,2,2,INSTALLED,0,0,1,21,0,0,0,0,MISSING,245,C,GAS,1,1016
43290000,120000,APARTMENT,APARTMENT,Wallonia,Hainaut,Tournai,7500,50.6126668,3.3947116,,65,,2,2,INSTALLED,0,1,0,0,0,0,0,1,TO_BE_DONE_UP,319,D,GAS,1,578
17071000,318000,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.815283,3.276951,,195,280,3,3,SEMI_EQUIPPED,0,0,1,1,1,1,0,0,GOOD,298,C,GAS,1,949
57535000,419000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2240,51.2212011,4.670485,2023,116,,2,3,HYPER_EQUIPPED,0,0,1,16,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
31922000,249900,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6040,50.4369505,4.4294683,1874,281,609,3,6,SEMI_EQUIPPED,0,0,1,15,1,400,0,0,TO_RENOVATE,408,E,FUELOIL,1,996
29175000,398000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,,,1966,112,,,2,MISSING,0,0,1,15,0,0,0,1,TO_BE_DONE_UP,225,E,MISSING,0,
31502000,253000,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9600,,,2020,96,,2,2,HYPER_EQUIPPED,0,1,1,10,0,0,0,1,MISSING,,MISSING,GAS,1,
47772000,399000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2620,51.1465334,4.342293,1956,214,0,2,3,INSTALLED,0,0,0,0,0,0,0,0,GOOD,246,C,GAS,1,566
470000,149000,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Thuin,6470,,,,,529,3,0,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,,MISSING,MISSING,0,76
23200000,425000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1040,50.827268,4.3967811,1999,108,,,3,MISSING,0,0,1,4,0,0,0,1,MISSING,,D,GAS,1,2200
14831000,273000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1090,,,,,,2,2,MISSING,1,0,1,3,0,0,0,0,GOOD,174,D,GAS,1,1065
77281000,99000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6040,,,,103,380,2,2,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,694,G,MISSING,0,352
2393000,535000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,,,1890,179,,2,2,USA_HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,177,D,GAS,1,1245
58076000,325000,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.0960674,2.5851811,2021,95,,,2,MISSING,0,0,1,11,0,0,0,0,GOOD,64,A+,GAS,1,
21383000,188000,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4620,50.6152662,5.6818334,,60,,,1,INSTALLED,0,1,1,6,0,0,0,1,MISSING,50,A,GAS,1,
23255000,279000,HOUSE,HOUSE,Wallonia,Liège,Liège,4340,50.7131617,5.4645386,,199,1160,3,5,MISSING,0,0,1,50,1,840,0,1,GOOD,379,E,FUELOIL,1,570
40760000,278500,APARTMENT,APARTMENT,Wallonia,Hainaut,Ath,7800,50.6261847,3.7712779,2024,98,,,2,INSTALLED,0,1,1,15,0,0,0,1,MISSING,,MISSING,GAS,1,
36027000,373000,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2260,51.0855672,4.8723217,,131,,,3,MISSING,0,0,0,0,1,35,0,1,MISSING,,MISSING,MISSING,0,
31982000,100000,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,7120,,,1972,160,0,4,3,INSTALLED,0,1,1,,1,,0,0,GOOD,273,D,FUELOIL,1,
16988000,375000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1820,50.9134844,4.5181074,,132,482,,3,MISSING,0,0,1,,0,0,0,0,JUST_RENOVATED,293,C,MISSING,1,
57027000,280000,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7730,,,2022,125,320,3,3,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,,MISSING,GAS,1,
13910000,99500,APARTMENT,SERVICE_FLAT,Flanders,Flemish Brabant,Halle-Vilvoorde,1850,50.9347832,4.3644302,2011,28,,,1,INSTALLED,0,0,1,,0,0,0,1,AS_NEW,123,B,GAS,1,510
59158000,535000,HOUSE,HOUSE,Flanders,East Flanders,Gent,9040,51.0689974,3.7505525,2024,136,263,3,3,INSTALLED,0,0,1,,1,177,0,0,MISSING,,MISSING,MISSING,1,
18804000,105000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7080,,,,,450,,4,NOT_INSTALLED,0,1,0,0,0,0,0,1,MISSING,321,D,MISSING,0,438
32342000,159000,HOUSE,HOUSE,Wallonia,Liège,Huy,4500,50.5073358,5.1503343,,250,1300,4,3,MISSING,0,0,0,0,0,0,0,0,MISSING,580,G,PELLET,1,594
54300000,301000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2269114,4.4009769,2024,51,,4,1,HYPER_EQUIPPED,0,0,1,8,0,0,0,0,AS_NEW,,MISSING,GAS,0,
49506000,330000,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8540,50.8191798,3.3803623,,93,,,2,MISSING,0,0,1,31,1,31,0,1,MISSING,,MISSING,MISSING,1,
27830000,349000,HOUSE,HOUSE,Wallonia,Luxembourg,Arlon,6792,49.5570473,5.7469932,1951,170,0,3,4,INSTALLED,0,0,0,0,1,700,0,0,JUST_RENOVATED,122,B,FUELOIL,1,612
32879000,135000,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6224,50.4679367,4.586038,,150,0,4,3,NOT_INSTALLED,0,1,0,0,0,0,0,1,TO_RENOVATE,547,G,GAS,1,412
52275000,570000,HOUSE,APARTMENT_BLOCK,Flanders,West Flanders,Oostend,8400,51.2309777,2.9170417,1850,236,0,,6,MISSING,0,0,1,,0,0,0,0,MISSING,,MISSING,GAS,0,1829
65171000,549000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3550,51.0299518,5.2595878,1978,175,1304,2,4,INSTALLED,0,0,0,0,0,0,0,1,MISSING,433,E,MISSING,0,
67170000,1100000,HOUSE,COUNTRY_COTTAGE,Flanders,Antwerp,Antwerp,2840,51.1132869,4.3880464,,429,11138,4,6,MISSING,0,0,0,0,0,0,0,0,GOOD,299,C,PELLET,1,
40987000,309000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2108012,2.8785803,2007,111,,,2,MISSING,0,0,0,0,0,0,0,1,MISSING,114,B,MISSING,0,983
74873000,154000,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9600,50.7449914,3.6001263,,101,,,2,INSTALLED,0,0,0,0,0,0,0,0,MISSING,218,C,MISSING,0,937
539000,209000,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6980,50.106236,5.6576215,,115,93,4,3,SEMI_EQUIPPED,0,1,0,0,1,93,0,1,GOOD,420,E,FUELOIL,1,404
41185000,560000,HOUSE,VILLA,Flanders,Antwerp,Antwerp,2520,51.179511,4.5880781,1980,255,1172,4,4,HYPER_EQUIPPED,0,0,1,,0,0,0,0,GOOD,239,C,GAS,1,1182
46924000,165000,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7022,50.4370988,3.9505792,1987,116,,3,2,MISSING,0,0,0,0,0,0,0,1,MISSING,,E,GAS,1,
56005000,359000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1780,50.9053111,4.3042743,1956,114,211,2,2,SEMI_EQUIPPED,0,1,1,12,1,95,0,0,TO_BE_DONE_UP,623,F,GAS,0,1130
3142000,760000,HOUSE,VILLA,Wallonia,Liège,Liège,4053,50.5932004,5.6174952,,346,1400,4,5,INSTALLED,0,0,1,,0,0,0,0,GOOD,247,C,GAS,1,2878
15215000,398000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.8401948,4.4636287,1991,85,,,2,INSTALLED,0,0,1,,0,0,0,1,GOOD,267,E,ELECTRIC,1,
75978000,339750,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8630,,,1939,387,387,3,5,INSTALLED,0,0,0,0,1,1,0,0,AS_NEW,461,E,FUELOIL,1,544
68920000,199000,HOUSE,TOWN_HOUSE,Wallonia,Hainaut,Charleroi,6280,50.3555821,4.5303388,,180,0,2,3,INSTALLED,0,0,1,,0,0,0,0,GOOD,151,B,PELLET,1,461
3213000,539000,HOUSE,EXCEPTIONAL_PROPERTY,Brussels-Capital,Brussels,Brussels,1070,,,,650,160,2,3,MISSING,0,1,0,0,0,0,0,1,TO_RENOVATE,635,G,GAS,1,1254
73303000,365000,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.7654008,3.8284828,,153,355,,3,MISSING,0,0,0,0,0,0,0,0,MISSING,0,MISSING,GAS,1,
74186000,359000,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3665,51.0057358,5.5977414,1942,220,1423,4,4,INSTALLED,0,0,1,,0,0,0,0,GOOD,396,D,GAS,1,793
19900000,625000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8301,,,1986,,,2,2,INSTALLED,0,0,1,7,0,0,0,0,GOOD,198,B,ELECTRIC,1,1177
38249000,329000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2240,51.2134013,4.6565528,,100,,,2,HYPER_EQUIPPED,0,0,0,0,1,54,0,1,MISSING,,MISSING,MISSING,1,
21206000,399000,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1790,50.8861434,4.1074851,,379,2150,,5,MISSING,0,0,0,0,0,0,0,1,MISSING,333,D,MISSING,1,
46704000,259000,HOUSE,HOUSE,Wallonia,Namur,Dinant,5500,50.258255,4.9093333,,255,168,2,6,INSTALLED,0,0,1,,0,0,0,1,GOOD,437,F,FUELOIL,1,897
35701000,661057,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,,,,164,668,,3,HYPER_EQUIPPED,0,0,0,0,0,0,0,1,GOOD,,MISSING,GAS,1,
69938000,169000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,,,,,,,1,MISSING,0,0,0,0,0,0,0,0,JUST_RENOVATED,503,G,GAS,1,517
13391000,342307,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2360,51.3148708,4.9840514,2022,101,,2,2,INSTALLED,0,1,1,32,0,0,0,0,MISSING,,MISSING,MISSING,1,
2915000,442500,APARTMENT,APARTMENT,Wallonia,Hainaut,Thuin,6120,,,,134,,2,3,MISSING,0,0,1,48,0,0,0,1,MISSING,,MISSING,MISSING,0,
58973000,240200,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3440,50.807723,5.1002017,,85,,,2,MISSING,0,0,1,9,0,0,0,1,GOOD,,MISSING,MISSING,0,
27239000,633299,HOUSE,HOUSE,Flanders,East Flanders,Gent,9810,50.9706633,3.6559159,2024,,1215,,3,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,0,
24351000,299000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2600,51.1983789,4.4409468,,151,50,,4,MISSING,0,0,0,0,0,0,0,1,GOOD,234,C,GAS,1,547
79249000,345000,HOUSE,VILLA,Wallonia,Liège,Liège,4100,50.5697423,5.542722,2000,149,694,4,3,INSTALLED,0,0,1,,1,323,0,0,GOOD,209,C,GAS,1,981
59223000,239000,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.2549594,4.4344058,1973,103,,,2,SEMI_EQUIPPED,0,1,1,4,0,0,0,1,TO_BE_DONE_UP,330,D,GAS,1,
17096000,295000,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2087986,2.9051538,1984,192,0,,2,MISSING,0,0,1,,0,0,0,0,TO_BE_DONE_UP,,MISSING,MISSING,1,1284
41072000,795000,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3140,51.0118098,4.6619117,1992,255,1380,4,3,INSTALLED,0,0,0,0,0,0,0,0,GOOD,194,B,FUELOIL,1,
24766000,215000,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8380,51.3286805,3.1828,1959,75,,2,2,INSTALLED,0,1,0,0,0,0,0,0,GOOD,293,C,GAS,1,718
57362000,530000,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Antwerp,2070,51.2218771,4.3361733,2006,,0,3,0,MISSING,0,0,0,0,1,1,0,0,AS_NEW,,MISSING,ELECTRIC,1,
31293000,330000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8420,51.2957741,3.0843116,2024,81,,2,2,MISSING,0,0,1,6,0,0,0,0,GOOD,,MISSING,GAS,1,
26702000,995000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,1930,225,,3,3,NOT_INSTALLED,0,0,0,0,0,0,0,0,GOOD,142,C,FUELOIL,1,3582
73039000,305200,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8540,50.8511312,3.3483954,2021,133,395,,3,MISSING,0,0,0,0,0,0,0,1,MISSING,28,A,MISSING,0,
3631000,249000,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6043,50.4510855,4.4741168,,125,,,3,INSTALLED,0,1,0,0,0,0,0,1,MISSING,162,B,GAS,1,1200
47226000,435000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2246046,2.9089269,2024,111,,2,3,MISSING,0,0,1,16,0,0,0,1,MISSING,,A+,ELECTRIC,1,
50863000,380000,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1480,,,1957,150,675,4,3,INSTALLED,0,1,0,0,0,0,0,1,GOOD,498,F,FUELOIL,1,1511
66434000,319000,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,,,2021,87,,2,2,USA_HYPER_EQUIPPED,0,0,1,12,0,0,0,0,AS_NEW,92,A,GAS,1,776
47655000,328106,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9520,50.9447849,3.8832977,2024,,478,,3,INSTALLED,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,0,
66412000,149000,HOUSE,APARTMENT_BLOCK,Wallonia,Hainaut,Thuin,6590,,,,250,360,3,4,SEMI_EQUIPPED,0,0,1,,0,0,0,1,GOOD,248,C,FUELOIL,1,1264
38467000,265000,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.180411,4.3497477,1970,60,220,3,3,INSTALLED,0,1,0,0,1,109,0,0,GOOD,399,D,MISSING,1,366
53342000,289000,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9260,51.0039038,3.9704794,1958,207,907,3,4,INSTALLED,0,0,1,20,1,700,0,0,TO_RENOVATE,682,F,GAS,0,883
19091000,495000,HOUSE,HOUSE,Wallonia,Luxembourg,Bastogne,6690,,,,203,2934,,0,MISSING,0,0,0,0,0,0,0,1,MISSING,0,MISSING,MISSING,1,367
39822000,795000,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1040,50.8362978,4.3828232,1930,300,0,2,8,USA_INSTALLED,0,0,1,32,0,0,0,1,GOOD,318,F,GAS,1,
45868000,312500,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3271,51.0277114,4.9814318,2022,100,,,2,INSTALLED,0,1,1,,0,0,0,0,MISSING,,MISSING,MISSING,1,
65331000,319000,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9255,,,2023,96,,,2,MISSING,0,0,0,0,0,0,0,0,GOOD,,MISSING,MISSING,1,
41120000,870000,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2217393,2.8931415,,124,,,3,MISSING,0,0,1,93,0,0,0,1,MISSING,,MISSING,MISSING,0,
44619000,185000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,,50,,2,1,MISSING,0,0,0,0,0,0,0,1,TO_RENOVATE,,MISSING,MISSING,0,
63228000,135000,HOUSE,HOUSE,Wallonia,Liège,Waremme,4350,50.6830703,5.3316058,,80,62,2,2,SEMI_EQUIPPED,0,0,1,8,0,0,0,1,GOOD,441,F,FUELOIL,1,230
8079000,399550,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3500,50.9083139,5.3156343,,169,0,2,3,MISSING,0,0,1,17,1,69,0,1,AS_NEW,,MISSING,MISSING,0,
56204000,110000,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7012,50.429434,3.889626,,,200,,2,MISSING,0,0,0,0,0,0,0,1,MISSING,424,E,MISSING,0,448
27940000,259000,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3600,51.0004508,5.5093603,2010,88,,,2,MISSING,0,0,1,8,0,0,0,0,GOOD,137,B,GAS,1,
50818000,620000,HOUSE,VILLA,Flanders,Limburg,Maaseik,3940,51.1549287,5.395555,1962,285,1241,4,4,MISSING,0,0,0,0,0,0,0,0,GOOD,362,D,FUELOIL,1,1266
10725000,681000,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.8280894,4.4410951,2024,115,,,2,USA_HYPER_EQUIPPED,0,0,1,15,0,0,0,0,AS_NEW,,MISSING,MISSING,1,
